DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD201800000011,BDGE7SFL,BD,2018,11,BD2017DHS,25569.80273,31497.49805,28479.79492,37030.48828,37186.67188,46.2022171,43.52503204,44.83932877,58.51253128,54.01373672,26.78084564,25.84005737,25.867836,26.56675911,26.79339409,9.100665092,8.729932785,9.097887993,8.91862011,8.826258659,4,7.289061546,0.35616684,0.369931668,0.364043921,0.395763755,0.389534026,0,0,0,0,0,42.22552109,11,7.778485298,24.31145096,23.87784767,23.75477982,24.05337143,24.2256279,88.79792786,3552.370605,178.0705109,0.354736745,4.415027618,30.11997986,30.66601563,31.27835846,30.04655838,30.0409584,25.54236221,26.26919937,26.71090889,25.56542206,25.6110096,21.01931381,21.93608284,22.18046951,21.12793732,21.21469879,0.155133858,21.84205627,21.91563606,21.64172554,21.53998375,21.65786362,3.417751789,3.388136625,3.390668392,3.305584669,3.292549133,157.9077148,147.46875,152.0352936,193.4181213,177.8428802,2147.062988,1890.614258,1721.360718,2327.527832,1971.613647,18.82002831,22.02166939,26.59362602,28.81968689,29.26111794,28.86023903,28.44903946,28.41959381,28.352005,27.46600342,24.14612579,19.92764664,4.978515625,3611.214111,3475.776611,4008.989258,3291.649414,3035.932129,22312.52539,22574.10547,22195.52344,21786.10352,21261.17578,1300.393677,1315.638794,1293.574707,1269.713379,1239.120117,7.48150444,7.101355076,7.453890324,7.579542637,7.457502842
BD201800000012,BDGE7SFL,BD,2018,12,BD2017DHS,13837.90332,14050.72754,14257.81934,15880.71582,15793.34863,46.77945709,43.63981247,45.9111824,57.89564514,54.48736954,27.8428154,27.73653984,27.28240013,27.35534668,27.59958839,9.127112389,8.807219505,9.180584908,8.971310616,8.890061378,4,5.838867188,0.335335672,0.332590222,0.352339834,0.353095204,0.401706666,0,0,0,0,0,36.86022568,11,67.99506378,25.13229561,25.02475357,25.00304604,24.52548218,24.71714783,99.4921875,1357.356812,143.236618,0.017209236,3.934553862,30.05328369,30.64058304,31.27303314,30.00066566,30.01633453,25.47083282,26.20892715,26.66270256,25.49082756,25.55322647,20.92617226,21.83336258,22.09244728,21.029356,21.12627411,0.007973059,22.42177582,22.3129673,22.72369194,21.69561958,21.83470726,3.383984566,3.369502306,3.381206751,3.298582315,3.257103682,158.3009644,147.0444489,155.235199,190.9735565,177.4710083,2099.322998,1777.381104,1602.771362,2385.968506,1971.643311,18.79440117,21.79785919,26.37916946,28.74832916,29.18582916,28.98654366,28.62069321,28.69079018,28.66408348,27.80223083,24.25982094,20.03059769,19.53027344,1759.5979,1588.547485,1402.376587,1457.982422,1336.787598,21279.49023,21453.79492,21020.5,20561.00195,19995.96289,1074.687744,1083.490723,1061.607788,1038.401611,1009.865173,7.266828537,7.028262138,7.470449924,7.496081829,7.421455383
BD201800000013,BDGE7SFL,BD,2018,13,BD2017DHS,14144.0918,15206.95801,13011.29199,14383.69922,13742.50098,51.04637909,47.507164,50.50802994,66.05767059,60.57462311,27.64200783,26.94966507,26.66086769,26.50572968,26.7874279,8.993619919,8.578298569,8.973133087,8.799001694,8.737195969,4,5.282588959,0.337248683,0.348864585,0.306032807,0.354738384,0.355400681,0,0,0,0,0,38.39472961,11,13.18529701,24.57191849,24.44827843,24.47338295,24.38031197,24.60364914,323.2557373,1006.96405,430.8978882,0.037261005,6.096617222,29.83684921,30.36341286,31.01150322,29.76961899,29.79930687,25.31987953,26.04895973,26.49861145,25.34770012,25.40664101,20.84322929,21.78511238,22.03836823,20.97061729,21.06210899,0.053105108,21.50182915,21.94689369,22.28589821,22.25489616,22.41987228,3.34765625,3.321093798,3.354730844,3.26171875,3.224565983,170.8857269,157.7757416,169.4408417,215.4615479,195.3268738,2424.451904,1950.561768,1874.684082,2588.571777,2492.278809,19.16271019,21.92752457,26.15258217,28.36174583,28.89343834,28.39971542,28.05666351,28.19245911,28.27976036,27.37332153,24.29125977,20.15683746,27.7999649,1793.246094,1706.844238,1457.214233,1309.065796,1152.243164,15138.72266,15238.44824,14906.62793,14556.9873,14133.55371,764.7316895,769.7692871,753.0074463,735.3453369,713.9556274,7.5917449,7.521058559,7.665729046,7.767560482,7.686462402
BD201800000014,BDGE7SFL,BD,2018,14,BD2017DHS,15956.39746,17986.88867,11668.67578,15949.44043,15056.39063,51.34726334,48.34840775,50.20848083,68.00548553,61.76963425,26.91007614,26.50051117,25.79385376,26.72109222,26.54252815,8.9635849,8.498394012,8.891839981,8.754079819,8.684114456,4,6.88253212,0.290965348,0.293045819,0.304562151,0.31610173,0.298003197,0,0,0,0,0,57.96487808,11,14.32362938,24.05917168,24.38598442,23.92631912,24.34464264,24.61414337,70.61543274,974.1018066,84.58180237,0.014424049,7.947936058,29.81267357,30.31480026,30.94236183,29.73177147,29.75190926,25.30781364,26.0337677,26.46961784,25.33624077,25.3854599,20.84908867,21.81640625,22.05052185,20.97769165,21.0677948,0.031782869,21.20826912,22.27145767,22.05878448,21.96819496,22.68575668,3.366232634,3.333203316,3.360720634,3.258593798,3.238541603,172.8468323,161.1550903,168.7366791,221.6022644,200.0435333,2411.285889,1963.206665,1914.762451,2529.740723,2424.268311,19.01174545,21.88537979,26.04380608,28.33843422,28.96547318,28.47881699,28.04902267,28.14341354,28.24070549,27.33669853,24.24910736,20.10647774,14.27818966,2283.628418,2018.866333,1481.03479,1451.564453,1262.406494,40383.53906,40649.5625,39764.41016,38831.72266,37702.18359,2356.141113,2371.662109,2320.018555,2265.601807,2199.699951,7.770043373,7.566401482,7.669939041,7.882842541,7.763094425
BD201800000015,BDGE7SFL,BD,2018,15,BD2017DHS,11269.11816,11305.79004,10230.53223,11439.62695,11723.53223,52.44864273,49.41394806,51.60346985,70.20246124,63.61274719,26.92578316,26.56526375,25.98016167,26.75206947,26.55955696,8.943880081,8.446470261,8.852097511,8.731322289,8.666739464,4,2.980078936,0.264754683,0.246295556,0.262301087,0.21484682,0.221802473,0,0,0,0,0,45.71018982,11,11.55199051,24.02835464,24.29712296,24.08271599,24.27262688,24.41694641,87.52822113,1180.182373,134.4309998,0.008029222,6.978200436,29.78305817,30.26922798,30.91049004,29.70468903,29.73240852,25.29100227,26.015625,26.45486069,25.31966209,25.37136841,20.83917809,21.82275772,22.05839157,20.97336578,21.06566811,0.004987962,21.13092613,22.02898216,22.1852684,21.79318237,22.27433586,3.354890108,3.322193384,3.357074738,3.253790617,3.226128578,175.9594116,164.1626892,173.2367096,228.4241028,205.2229004,2554.445313,2027.421265,2038.001465,2576.595215,2482.240723,19.13583755,22.02169418,26.31986237,28.4480648,28.93834496,28.33064461,27.93378258,28.08032799,28.21148491,27.36615372,24.33054924,20.20259857,4.087740421,1320.332642,1268.973145,1065.973267,1041.124756,982.9622803,16855.89648,16966.93164,16597.47461,16208.1748,15736.70996,950.0227661,956.2808228,935.4577026,913.5162354,886.9437866,7.74135685,7.637413025,7.697928429,7.931304932,7.800643444
BD201800000016,BDGE7SFL,BD,2018,16,BD2017DHS,22980.97461,20073.13281,34612.21875,27035.74805,26262.72852,52.25049591,49.06878662,51.4895668,69.44444275,63.06412506,27.09590912,26.67970657,26.26378441,26.58867455,26.08423805,8.95247364,8.472048759,8.87573719,8.743272781,8.680078506,4,5.591632843,0.322792619,0.337053299,0.327762663,0.33128646,0.355200797,0,0,0,0,0,46.01463318,11,13.68357372,24.06399727,24.33363724,24.20289993,24.18294716,24.26689148,144.3191223,867.5788574,250.2835236,0.005969949,4.797079563,29.79292488,30.28684998,30.93077469,29.71684074,29.74583435,25.2966156,26.02187538,26.46388817,25.32495689,25.37869072,20.84045219,21.81480026,22.05503464,20.97356796,21.06575584,0.181522846,21.03208351,21.98756981,22.14201355,21.77722168,22.449543,3.352170229,3.32074666,3.355946302,3.255121469,3.224913359,175.1525574,162.9450073,172.7962341,226.0500946,203.3763428,2517.514404,1986.437012,1990.88916,2553.110107,2494.541504,19.14543533,22.01741028,26.32973671,28.45656013,28.93394279,28.33665276,27.93035507,28.08498001,28.21589279,27.36307526,24.32010078,20.20042419,12.65865898,2483.555176,2253.028564,3237.247803,2460.533447,2202.004639,15869.07129,15973.60742,15625.7793,15259.27051,14815.4082,950.022644,956.2808228,935.4576416,913.5161133,886.9437256,7.708446026,7.620711327,7.693993092,7.896901131,7.777486801
BD201800000017,BDGE7SFL,BD,2018,17,BD2017DHS,11562.91113,11438.74219,10409.41602,12152.37402,12086.36133,49.23099518,45.94298553,48.59484863,62.71910477,58.06142044,27.60734749,27.03586769,26.89888954,27.32073593,27.25486565,9.03971386,8.666840553,9.052560806,8.858636856,8.788498878,4,5.676757336,0.296321422,0.324137658,0.325026214,0.36819011,0.358884633,0,0,0,0,0,38.4491806,11,24.70177269,24.58225632,24.39079475,24.227705,24.39948273,24.50186539,75.84553528,1762.793213,150.2822723,0.022603871,9.465583801,29.87981796,30.43450546,31.07113838,29.81857681,29.83889008,25.33914948,26.07395935,26.52152824,25.36827278,25.42461014,20.84010506,21.76766396,22.01857567,20.95993996,21.05039024,0.000809044,21.55716515,21.74571991,21.55652237,21.47822952,21.74886322,3.358593941,3.335156202,3.361241341,3.26953125,3.234461784,165.3469238,153.2270508,163.3390198,205.0620728,187.7974396,2285.057373,1862.120728,1774.540283,2403.162109,2217.48877,19.01706314,21.98398972,26.09739304,28.35682487,28.96598244,28.5659523,28.21395683,28.29276848,28.25902367,27.33529472,24.19416237,19.9936161,19,1425.639648,1283.895874,1057.695068,1105.992065,1013.383728,16436.85352,16545.12891,16184.85547,15805.2334,15345.49121,936.3448486,942.5128784,921.989502,900.3638306,874.1740723,7.537838459,7.372412682,7.616353989,7.689175129,7.621801376
BD201800000018,BDGE7SFL,BD,2018,18,BD2017DHS,24336.57031,22307.37305,23897.05078,20709.43555,20659.52734,48.12366486,45.21728134,47.08160782,61.80841446,56.8115921,27.96150017,27.38023186,27.32034874,27.31735229,27.60653305,9.065234184,8.684663773,9.062340736,8.874204636,8.792954445,4,6.798828125,0.374626994,0.389071137,0.388068527,0.403881878,0.443329394,0,0,0,0,0,40.59138107,11,24.59785652,24.59191704,24.6360302,24.56711578,24.47012329,24.49709702,161.5872803,5291.695313,243.4165955,3.250170469,4.300320148,29.89260674,30.44058228,31.05337143,29.81927109,29.82268524,25.33232117,26.06562614,26.50069427,25.36497498,25.40869522,20.8273735,21.7559166,21.99102974,20.94506645,21.02973175,0.216901481,21.222332,21.89182854,21.81388283,21.62289429,21.38766098,3.379542828,3.347540617,3.365928888,3.266637802,3.254253626,162.6359863,151.366684,158.4733429,201.9057007,184.8793335,2225.128174,1884.463867,1852.697998,2386.842041,2090.126709,18.90450478,21.95551682,26.40957451,28.63610077,29.11819267,28.66030693,28.20340538,28.25351906,28.25329971,27.34704781,24.14206886,19.95897484,7.928710938,3027.480957,2501.895996,2458.811035,1882.332642,1729.987061,19621.80469,19750.39648,19319.67969,18865.89844,18316.51367,989.1444092,995.62677,973.9141235,951.0388184,923.3440552,7.730489254,7.391788006,7.603622913,7.729811668,7.638126373
BD201800000019,BDGE7SFL,BD,2018,19,BD2017DHS,19645.80859,18427.33398,18971.03711,18243.07422,19321.93945,47.53410721,44.57036591,46.59386063,60.18129349,55.80889893,27.3386364,26.81200218,26.96277809,27.28378868,27.46489334,9.082320213,8.728225708,9.103848457,8.903776169,8.822525978,4,7.856445789,0.365244299,0.370518923,0.36531499,0.383058161,0.398262501,0,0,0,0,0,39.56892014,11,75.30286407,24.50736046,24.36400414,24.3897171,24.27789688,24.75807571,173.8731537,878.2525635,169.7559967,0.006572942,4.106706142,29.93817902,30.50290871,31.12164497,29.8732357,29.87935448,25.3722229,26.10805893,26.54916,25.40228653,25.45131683,20.85585976,21.77468109,22.01779556,20.96945953,21.05682945,0.022745114,21.67608261,21.91600609,21.81665421,21.27200699,22.05125999,3.379644156,3.353530169,3.369921923,3.276707172,3.254499435,160.6483612,149.4680634,157.0176697,197.1964722,181.6300354,2182.16333,1851.888184,1756.322876,2453.377197,2114.069336,18.80971527,21.93812561,26.44780159,28.69773674,29.16052246,28.77307129,28.35884857,28.37472725,28.32218742,27.35752296,24.08266258,19.84999275,4.583984375,2564.883545,2068.302246,1916.392334,1660.308838,1620.05249,20570.71289,20706.2207,20255.33789,19780.24219,19204.87305,1037.613892,1044.449097,1021.705994,997.7415771,968.7191772,7.580440044,7.273626804,7.565675735,7.650178909,7.572462559
BD201800000020,BDGE7SFL,BD,2018,20,BD2017DHS,31112.51367,26494.87109,26781.71875,28449.69531,28736.88672,54.31704712,51.21718597,53.24004364,73.7050705,66.42612457,26.93013954,26.74931717,26.0252552,26.59388161,26.80737877,8.883376122,8.340176582,8.752488136,8.659867287,8.600549698,4,6.360652924,0.318591118,0.352045298,0.37676686,0.38299349,0.402244955,0,0,0,0,0,41.90163803,11,35.1955986,24.06851006,24.37467575,24.00313759,24.36260986,24.68119812,189.9702148,820.8956909,292.8930054,0.000187704,2.870183706,29.73998833,30.2017231,30.84791756,29.65538216,29.69218826,25.2804985,26.00112915,26.4395256,25.30580139,25.36080742,20.85661316,21.86154556,22.09542847,20.99551582,21.09163857,0.039527204,21.20688248,22.00003433,21.98102379,22.13133812,22.55501556,3.349797487,3.316420794,3.354817629,3.250491858,3.220023155,181.9511108,169.8577423,178.6106415,239.577713,213.8936615,2680.664063,2034.296143,2187.871582,2612.268066,2578.018799,19.15252686,21.95736694,26.31277275,28.38487244,28.90593529,28.29380226,27.89957428,28.03052902,28.22034073,27.32236481,24.27348137,20.18928719,12.5546875,4853.695801,3617.780273,3543.875244,3208.819092,3014.006592,31706.05273,32819.17578,33014.16797,33153.27344,33100.9375,1642.817017,1700.49231,1710.595581,1717.803223,1715.091553,7.765112877,7.721968651,7.732508659,8.023085594,7.874610424
BD201800000021,BDGE7SFL,BD,2018,21,BD2017DHS,55276.53906,90147.89063,83861.92969,90335.14063,96777.41406,55.63458252,52.26389694,54.05181122,75.57985687,67.90208435,27.20215797,26.50869942,25.86138916,26.38461876,26.27263832,8.835806847,8.280339241,8.689062119,8.6040802,8.548003197,4,8.957942009,0.352081805,0.365415126,0.381791323,0.385426044,0.386933565,0,0,0,0,0,55.9259491,11,47.37598038,24.41080093,24.44018364,23.96213341,24.41020775,24.46456909,185.5941162,814.1099854,439.0784912,0,0.877763152,29.72170258,30.1745224,30.81805611,29.62829971,29.67204857,25.2862854,26.00390625,26.44114494,25.30637932,25.36601639,20.88589478,21.89418411,22.12899399,21.02421951,21.12404633,1.303269267,21.61944389,22.37166595,22.06287956,22.43579865,22.65649796,3.349565983,3.315842152,3.353081703,3.25164938,3.221874952,186.3516846,173.2988281,181.2401581,245.759201,218.7720184,2754.206299,2094.72583,2248.557617,2693.723633,2717.208984,19.14028168,21.94742393,26.23480797,28.31496239,28.91887665,28.33891869,27.90220833,28.0332489,28.24572754,27.29762459,24.23033524,20.16768456,2.171875,8508.121094,12309.37305,11058.05957,10188.83105,10150.29004,32608.66406,33753.47266,33954.01563,34097.08594,34043.25781,1642.817017,1700.492188,1710.595459,1717.803345,1715.091431,7.777265549,7.751887798,7.750911236,8.070343018,7.916358471
BD201800000022,BDGE7SFL,BD,2018,22,BD2017DHS,20300.01563,20638.81836,18726.31641,21054.33008,21607.70313,59.43274689,54.80641174,55.54038239,79.90125275,71.1023407,27.39706993,26.53718376,26.03173065,26.2005558,25.82855797,8.701258659,8.148452759,8.530497551,8.443084717,8.392332077,4,7.047851086,0.346395463,0.360300988,0.362899065,0.398069113,0.387690723,0,0,0,0,0,43.77922821,11,40.75637436,24.32905197,24.55656815,24.10694695,24.50416374,24.43837357,115.0192795,882.666687,225.3938904,0,0.862524629,29.69647026,30.14020538,30.75972366,29.56510353,29.62829971,25.32540512,26.03480911,26.46498871,25.32449341,25.40091133,20.99521255,21.99175262,22.22922516,21.12201881,21.23596764,0.046068903,21.2610302,22.57594872,22.18216515,22.80776978,23.04818726,3.35801506,3.321339846,3.347352505,3.261487246,3.243171453,199.5760498,182.0307159,185.9132385,260.5969238,230.5970764,2926.916016,2262.351563,2547.91626,3160.392578,3117.302979,19.22626686,22.03081131,26.31794548,28.35892677,28.94550323,28.31978607,27.87719917,27.99977493,28.23329926,27.37511635,24.33502388,20.31355286,5.479492188,3426.141113,2818.157227,2592.186035,2374.70166,2266.277344,17787.41211,18411.88477,18521.27734,18599.31836,18569.95703,895.0410156,926.4636841,931.9682007,935.8951416,934.4177246,7.807855606,7.774393559,7.793584824,8.200186729,8.029616356
BD201800000023,BDGE7SFL,BD,2018,23,BD2017DHS,21985.45117,22657.26953,19351.84766,22362.98633,22562.39258,62.8297348,56.4890213,55.56402969,82.15852356,72.44644165,28.24530411,27.58075714,27.2599411,27.41218376,28.00540733,8.554904938,8.060778618,8.389525414,8.267737389,8.217679977,7,5.799804688,0.343787938,0.346183926,0.384167492,0.404681474,0.409678668,0,0,0,0,0,41.30574036,11,8.249324799,24.85916138,24.43493462,24.4095993,24.34283447,24.96334457,147.204834,857.1304932,379.9382935,0,0.900300562,29.7096653,30.16815758,30.73888969,29.52552032,29.60538292,25.40387726,26.10460091,26.52262688,25.37432098,25.47122383,21.15476036,22.10737801,22.34936333,21.25778389,21.38770294,0.02199037,21.47301865,21.28911209,21.55925369,21.27348518,21.92128181,3.382668018,3.342346668,3.343706608,3.281973362,3.287615776,212.532135,188.8058929,185.7898102,269.6420593,238.1760559,3102.991943,2544.092773,2739.91748,3414.882324,3246.128906,19.25166702,22.18784142,26.38642883,28.45192528,29.03837585,28.44845963,28.00777817,28.0437355,28.2994976,27.4296093,24.37521172,20.37688637,12.72265625,3272.990234,3093.769531,2362.043701,2522.303955,2366.407715,19662.51367,20352.81836,20473.74219,20560.00977,20527.55273,987.6165161,1022.289368,1028.363159,1032.696289,1031.06604,7.863584995,7.697292805,7.810564041,8.286488533,8.115258217
BD201800000024,BDGE7SFL,BD,2018,24,BD2017DHS,14366.57813,13997.51172,14261.13086,13917.83984,14327.38086,63.32086182,56.77964401,55.6581955,82.53600311,72.725914,28.51776505,27.85743904,27.6494503,27.78002548,27.36425781,8.54432869,8.050535202,8.373827934,8.254745483,8.205049515,7,5.0546875,0.304698288,0.329970837,0.36144045,0.378344625,0.388709515,0,0,0,0,0,40,11,3.778202772,24.95873451,24.89363289,24.58355904,24.81334686,24.71921349,152.5238342,122.5755844,418.3994446,0,1.410618305,29.71613121,30.17301941,30.73938179,29.52698135,29.60843468,25.41477013,26.11456871,26.53148079,25.38252258,25.48103333,21.17180443,22.1224823,22.3655529,21.27223587,21.40338516,0.035740614,21.39970589,21.92982483,21.51766777,21.84666634,22.07416916,3.385735035,3.34500885,3.344213009,3.284490824,3.291927099,214.3876648,189.9284058,186.1328583,271.0887451,239.4084015,3158.682617,2581.441406,2704.091309,3542.05835,3153.288086,19.38734245,22.31439972,26.39302635,28.49236107,29.09606171,28.58537483,28.125,28.09832191,28.29999924,27.48689651,24.4860878,20.53491211,19.06347656,2070.294678,1911.310425,1713.489258,1569.782471,1502.696533,14178.1875,14675.94922,14763.14453,14825.35059,14801.94629,711.3032227,736.2753296,740.6498413,743.7706299,742.5964355,7.870699883,7.695647717,7.818835258,8.302268982,8.129879951
BD201800000025,BDGE7SFL,BD,2018,25,BD2017DHS,14366.57813,13997.51172,14261.13086,13917.83984,14327.38086,63.32086182,56.77964401,55.6581955,82.53600311,72.725914,28.51776505,27.85743904,27.6494503,27.78002548,27.36425781,8.54432869,8.050535202,8.373827934,8.254745483,8.205049515,7,5.0546875,0.304698288,0.329970837,0.36144045,0.378344625,0.388709515,0,0,0,0,0,40,11,3.778202772,24.95873451,24.89363289,24.58355904,24.81334686,24.71921349,152.5238342,122.5755844,418.3994446,0,1.410618305,29.71613121,30.17301941,30.73938179,29.52698135,29.60843468,25.41477013,26.11456871,26.53148079,25.38252258,25.48103333,21.17180443,22.1224823,22.3655529,21.27223587,21.40338516,0.035740614,21.39970589,21.92982483,21.51766777,21.84666634,22.07416916,3.385735035,3.34500885,3.344213009,3.284490824,3.291927099,214.3876648,189.9284058,186.1328583,271.0887451,239.4084015,3158.682617,2581.441406,2704.091309,3542.05835,3153.288086,19.38734245,22.31439972,26.39302635,28.49236107,29.09606171,28.58537483,28.125,28.09832191,28.29999924,27.48689651,24.4860878,20.53491211,19.06347656,2070.294678,1911.310425,1713.489258,1569.782471,1502.696533,14178.1875,14675.94922,14763.14453,14825.35059,14801.94629,711.3032227,736.2753296,740.6498413,743.7706299,742.5964355,7.870699883,7.695647717,7.818835258,8.302268982,8.129879951
BD201800000026,BDGE7SFL,BD,2018,26,BD2017DHS,21008.95117,14909.10742,21716.46094,16295.48926,15994.32715,57.33825302,53.23458099,54.20851135,76.91101837,68.80516052,27.40102196,27.17151451,26.2851429,27.00359154,26.91113853,8.75325489,8.219488144,8.603298187,8.507378578,8.453038216,4,6.058290482,0.283700198,0.295830727,0.305597395,0.311357468,0.320062548,0,0,0,0,0,37.74362564,11,17.75337791,24.29297066,24.69761467,24.02179337,24.4354763,24.63319778,104.2344971,778.6065063,230.606369,0,0.810488522,29.72135544,30.17773438,30.79930687,29.6043396,29.65642357,25.32413101,26.03671837,26.46857643,25.33094597,25.40013123,20.96809959,21.95824623,22.19600677,21.09696198,21.20338631,0.080035344,21.18491936,22.22371483,21.75844765,21.86736107,22.35525894,3.361197948,3.32669282,3.352300406,3.261198044,3.241319418,192.7252197,177.0950928,181.7232208,250.822052,223.0195007,2832.974854,2177.623779,2428.304688,2874.591797,2864.168945,19.1519928,21.99219704,26.19855499,28.28343773,28.93742752,28.35894394,27.88936615,28.03779411,28.25375748,27.31040573,24.24860382,20.18591499,26.0306282,2391.52832,2035.785645,2036.518188,1837.955688,1677.530518,21371.27734,22121.57031,22253.00391,22346.76758,22311.49023,1508.235107,1561.185547,1570.461182,1577.078369,1574.588745,7.817421913,7.724969387,7.759192467,8.106931686,7.95796442
BD201800000027,BDGE7SFL,BD,2018,27,BD2017DHS,21985.45117,22657.26953,19351.84766,22362.98633,22562.39258,62.8297348,56.4890213,55.56402969,82.15852356,72.44644165,28.24530411,27.58075714,27.2599411,27.41218376,28.00540733,8.554904938,8.060778618,8.389525414,8.267737389,8.217679977,7,5.799804688,0.343787938,0.346183926,0.384167492,0.404681474,0.409678668,0,0,0,0,0,41.30574036,11,8.249324799,24.85916138,24.43493462,24.4095993,24.34283447,24.96334457,147.204834,857.1304932,379.9382935,0,0.900300562,29.7096653,30.16815758,30.73888969,29.52552032,29.60538292,25.40387726,26.10460091,26.52262688,25.37432098,25.47122383,21.15476036,22.10737801,22.34936333,21.25778389,21.38770294,0.02199037,21.47301865,21.28911209,21.55925369,21.27348518,21.92128181,3.382668018,3.342346668,3.343706608,3.281973362,3.287615776,212.532135,188.8058929,185.7898102,269.6420593,238.1760559,3102.991943,2544.092773,2739.91748,3414.882324,3246.128906,19.25166702,22.18784142,26.38642883,28.45192528,29.03837585,28.44845963,28.00777817,28.0437355,28.2994976,27.4296093,24.37521172,20.37688637,12.72265625,3272.990234,3093.769531,2362.043701,2522.303955,2366.407715,19662.51367,20352.81836,20473.74219,20560.00977,20527.55273,987.6165161,1022.289368,1028.363159,1032.696289,1031.06604,7.863584995,7.697292805,7.810564041,8.286488533,8.115258217
BD201800000028,BDGE7SFL,BD,2018,28,BD2017DHS,9385.847656,9458.551758,10467.33691,7630.198242,7994.38916,68.57704163,58.20770645,57.75986099,87.45494843,75.74804688,28.73932648,27.88779068,28.23856354,27.87665367,27.25359154,8.698264122,8.061458588,8.43611145,8.395138741,8.352777481,7,3.163225651,0.265726238,0.27513653,0.238825634,0.27830714,0.283447951,0,0,0,0,0,NA,11,0.301026076,25.53944588,24.91843033,25.3602829,25.03812981,24.93982887,44.54478455,85.38805389,186.5632629,0,0.132267177,29.89166641,30.27361107,30.859375,29.71909714,29.78715324,25.51909637,26.20381927,26.62048531,25.4972229,25.58576393,21.19340324,22.21215248,22.42326355,21.32395744,21.43437576,0,22.33956718,21.94906998,22.48200035,22.19960594,22.62606621,3.375694513,3.368402958,3.353125095,3.298611164,3.284027815,231.4951477,196.0670166,193.6760406,288.4798584,248.7586823,3125,2395,2819,3387,3070.92334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.85026169,1276.718384,1291.531616,1112.982544,860.604187,838.4743042,8389.024414,8683.542969,8735.135742,8771.941406,8758.09375,484.9718323,501.9980164,504.9806213,507.1083679,506.3078308,8.405833244,8.123125076,7.928090096,8.571493149,8.421284676
